"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
42,11,868,"B071GY6711",false,0,"USD",0,0,0,11,4.6,"https://www.amazon.com/dp/B071GY6711","50.60",false,false,false,false,"How To Build Your Online Business: Make Money Online With Video","https://m.media-amazon.com/images/I/81ys5FBu+wL._AC_UY218_.jpg"
42,12,869,"B00WPUZY22",false,0,"USD",0,0,0,6,4.1,"https://www.amazon.com/dp/B00WPUZY22","24.60",false,false,false,false,"Coffee shop business success: 164 ways to make more money from your business","https://m.media-amazon.com/images/I/811BleGw5AL._AC_UY218_.jpg"
42,13,870,"B084JM6SST",false,0,"USD",0,0,0,2,5,"https://www.amazon.com/dp/B084JM6SST","10.00",false,false,false,false,"How to Work From Home and Make Good Money ( Remote Jobs Work From Home Guide) : Real Ways to Make a Sustainable Income Lan...","https://m.media-amazon.com/images/I/71qIxiB9yBL._AC_UY218_.jpg"
42,14,871,"B00K7ENNGC",false,4.99,"USD",0,0,0,47,4.5,"https://www.amazon.com/dp/B00K7ENNGC","211.50",false,false,false,false,"Virtual Real Estate: How to Make Money Buying and Selling Domain Names – A 2014 Guide to Flipping Domains (with Investing ...","https://m.media-amazon.com/images/I/916kUN47MkL._AC_UY218_.jpg"
42,15,872,"B006L892KE",true,9.99,"USD",26,16.01,61.58,64,4.4,"https://www.amazon.com/dp/B006L892KE","281.60",false,false,false,false,"No One Ever Told Us That: Money and Life Letters to My Grandchildren","https://m.media-amazon.com/images/I/71-E0ndxxCL._AC_UY218_.jpg"
42,16,873,"B01D8KFX9Q",true,14.99,"USD",18.99,4,21.06,1906,4.5,"https://www.amazon.com/dp/B01D8KFX9Q","8577.00",false,false,false,false,"Digital Gold: Bitcoin and the Inside Story of the Misfits and Millionaires Trying to Reinvent Money","https://m.media-amazon.com/images/I/91+Mj7nJBCL._AC_UY218_.jpg"
43,9,874,"B09P394LH4",false,0,"USD",0,0,0,62,4.4,"https://www.amazon.com/dp/B09P394LH4","272.80",false,false,false,false,"Save Half, Retire Fast: Your Complete Guide to Financial Independence and Early Retirement From Money Mindset to Retired M...","https://m.media-amazon.com/images/I/71-3McXan6L._AC_UY218_.jpg"
43,10,875,"B004HHON0U",true,23,"USD",38,15,39.47,62,4.2,"https://www.amazon.com/dp/B004HHON0U","260.40",false,false,false,false,"Inventing Money: The Story of Long-Term Capital Management and the Legends Behind It","https://m.media-amazon.com/images/I/51n7WNVtTXL._AC_UY218_.jpg"
43,11,876,"B00321OR9E",true,13.99,"USD",18,4.01,22.28,241,4.2,"https://www.amazon.com/dp/B00321OR9E","1012.20",false,false,false,false,"Why Smart People Make Big Money Mistakes and How to Correct Them: Lessons from the Life-Changing Science of Behavioral Eco...","https://m.media-amazon.com/images/I/715CQ-D14iL._AC_UY218_.jpg"
43,12,877,"B08WRVSFJG",true,2.99,"USD",8.99,6,66.74,14,4.4,"https://www.amazon.com/dp/B08WRVSFJG","61.60",false,false,false,false,"A Smart Guide to Building Wealth: Money Moves Your Parents Wish They Had Made","https://m.media-amazon.com/images/I/71kzZWB+5ZL._AC_UY218_.jpg"
