"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
52,10,948,"B08T828N1K",false,98.99,"USD",0,0,0,2,5,"https://www.amazon.com/dp/B08T828N1K","10.00",false,false,false,false,"5 Favorite Types of Indonesian Children's Fairy Tales","https://m.media-amazon.com/images/I/61sNkrSzlbL._AC_UY218_.jpg"
52,11,949,"B00OP0TNAY",true,2.99,"USD",10.99,8,72.79,25,4.2,"https://www.amazon.com/dp/B00OP0TNAY","105.00",false,false,false,false,"The Twelve Months. Двенадцать месяцев - Bilingual Russian/English Folk Tale: Illustrated Children's Book. Dual Language Fa...","https://m.media-amazon.com/images/I/91k8eFXMFPL._AC_UY218_.jpg"
52,12,950,"B00I828BIA",true,7.99,"USD",9.99,2,20.02,7186,4.8,"https://www.amazon.com/dp/B00I828BIA","34492.80",false,false,false,false,"The Land of Stories: A Grimm Warning","https://m.media-amazon.com/images/I/91TChZBLlCL._AC_UY218_.jpg"
52,13,951,"B09Y63V7QL",true,11.68,"USD",16.99,5.31,31.25,2,5,"https://www.amazon.com/dp/B09Y63V7QL","10.00",false,false,false,false,"Burmese Children's Favorite Stories: Fables, Myths and Fairy Tales (Favorite Children's Stories)","https://m.media-amazon.com/images/I/91M2eWxTNzL._AC_UY218_.jpg"
52,14,952,"B01LP583QG",true,2.99,"USD",8.99,6,66.74,12,3.2,"https://www.amazon.com/dp/B01LP583QG","38.40",false,false,false,false,"Fiabe dei Grimm. Grimms' Fairy Tales. Bilingual Italian - English Book: Dual Language Picture Book for Kids. Edizione Bili...","https://m.media-amazon.com/images/I/81jr9kmOUhL._AC_UY218_.jpg"
52,15,953,"B07B3WP9X9",false,4.99,"USD",0,0,0,1,5,"https://www.amazon.com/dp/B07B3WP9X9","5.00",false,false,false,false,"Казки на нiч. Bedtime Fairy Tales. Bilingual Book in Ukrainian and English: Dual Language Stories (Ukrainian and English E...","https://m.media-amazon.com/images/I/710GBivxvKL._AC_UY218_.jpg"
52,16,954,"B098GXBPVF",false,0,"USD",0,0,0,11,3.9,"https://www.amazon.com/dp/B098GXBPVF","42.90",false,false,false,false,"The Tale of Cosmo The Adventurous Sheep: Aries - The Zodiac Tales","https://m.media-amazon.com/images/I/71ulXanmu0L._AC_UY218_.jpg"
53,9,955,"B07M5CXLK2",true,2.99,"USD",24.99,22,88.04,169,4.7,"https://www.amazon.com/dp/B07M5CXLK2","794.30",false,false,false,false,"The Magic Mirror: A Branches Book (Once Upon a Fairy Tale #1)","https://m.media-amazon.com/images/I/91RN0U+glnL._AC_UY218_.jpg"
53,10,956,"B08FXW7MBQ",false,3.99,"USD",0,0,0,113,4.7,"https://www.amazon.com/dp/B08FXW7MBQ","531.10",false,false,false,false,"The Emperor's New Clothes (Tales to Grow By): A Story About Honesty","https://m.media-amazon.com/images/I/91UVuEpjoUL._AC_UY218_.jpg"
53,11,957,"B0040GJ52O",true,6.15,"USD",7.99,1.84,23.03,210,4.7,"https://www.amazon.com/dp/B0040GJ52O","987.00",false,false,false,false,"A Prince among Frogs (Tales of the Frog Princess Book 8)","https://m.media-amazon.com/images/I/81kq-2q7+GL._AC_UY218_.jpg"
53,12,958,"B09R97L312",false,0,"USD",0,0,0,2,2.5,"https://www.amazon.com/dp/B09R97L312","5.00",false,false,false,false,"The Mouse, the Bird, and the Sausage (Grimm's Fairy Tales Book 23)","https://m.media-amazon.com/images/I/81RfspOETIL._AC_UY218_.jpg"
53,13,959,"B00CIX2WXA",true,6.49,"USD",6.99,0.5,7.15,2,5,"https://www.amazon.com/dp/B00CIX2WXA","10.00",false,false,false,false,"The Allies' Fairy Book - Illustrated by Arthur Rackham","https://m.media-amazon.com/images/I/81GJJ9g1F+L._AC_UY218_.jpg"
53,14,960,"B002JCSA22",true,0.99,"USD",17.35,16.36,94.29,2051,4.5,"https://www.amazon.com/dp/B002JCSA22","9229.50",false,false,false,false,"Island of Fog: A Magical Fantasy Adventure","https://m.media-amazon.com/images/I/81b2jth3MSL._AC_UY218_.jpg"
53,16,962,"B004R9PLQI",false,6.99,"USD",0,0,0,3,3.9,"https://www.amazon.com/dp/B004R9PLQI","11.70",false,false,false,false,"Hans Andersen's Fairy Tales - Illustrated by Anne Anderson - Part I","https://m.media-amazon.com/images/I/51B9oU8PdKL._AC_UY218_.jpg"
54,9,963,"B08GM8QGP2",true,6.6,"USD",6.95,0.35,5.04,18,4.8,"https://www.amazon.com/dp/B08GM8QGP2","86.40",false,false,false,false,"Beauty and the Beast Stories Around the World: 3 Beloved Tales (Multicultural Fairy Tales)","https://m.media-amazon.com/images/I/819zvTfiJqL._AC_UY218_.jpg"
54,10,964,"B00A735H9Y",true,5.41,"USD",14.95,9.54,63.81,116,4.5,"https://www.amazon.com/dp/B00A735H9Y","522.00",false,false,false,false,"The Grey Fairy Book (Dover Children's Classics)","https://m.media-amazon.com/images/I/81G0LfKxZrL._AC_UY218_.jpg"
54,12,966,"B004TR7BU2",true,0,"USD",16.99,16.99,100,346,4.4,"https://www.amazon.com/dp/B004TR7BU2","1522.40",false,false,false,false,"The Olive Fairy Book","https://m.media-amazon.com/images/I/919o-UeeNnL._AC_UY218_.jpg"
54,13,967,"B08ZGNYH5X",false,0,"USD",0,0,0,10,3.7,"https://www.amazon.com/dp/B08ZGNYH5X","37.00",false,false,false,false,"Grimm Fairy Tales ( All 279 Tales )","https://m.media-amazon.com/images/I/71ue8Fi9mRL._AC_UY218_.jpg"
