"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
11,14,621,"B0BB5QQ7ZG",false,0,"USD",0,0,0,105,4.8,"https://www.amazon.com/dp/B0BB5QQ7ZG","504.00",false,false,true,false,"On Your Mark, Get Set, INVEST: A Kid's Guide to Saving Money, Spending Wisely, and Investing in the Stock Market (Invest N...","https://m.media-amazon.com/images/I/71g-+31HVRL._AC_UY218_.jpg"
11,15,622,"0743229967",true,12.99,"USD",17,4.01,23.59,1019,4.6,"https://www.amazon.com/dp/0743229967","4687.40",false,false,false,false,"The Motley Fool Investment Guide for Teens: 8 Steps to Having More Money Than Your Parents Ever Dreamed Of","https://m.media-amazon.com/images/I/714Shk-KyfL._AC_UY218_.jpg"
11,16,623,"B0B92QYZ44",false,0,"USD",0,0,0,3,4.6,"https://www.amazon.com/dp/B0B92QYZ44","13.80",false,false,false,false,"My First Period Tracker: for Girls & Teens - Colorful Kawaii Cats Design - Period Tracking Journal for First Period Starte...","https://m.media-amazon.com/images/I/71MpRNh6lmL._AC_UY218_.jpg"
12,9,624,"1623611199",true,9.99,"USD",16.95,6.96,41.06,1084,4.8,"https://www.amazon.com/dp/1623611199","5203.20",false,false,false,false,"Chicken Soup for the Teenage Soul on Tough Stuff: Stories of Tough Times and Lessons Learned","https://m.media-amazon.com/images/I/51T3A1wvz5L._AC_UY218_.jpg"
12,10,625,"1641260270",false,6.99,"USD",0,0,0,327,4.7,"https://www.amazon.com/dp/1641260270","1536.90",false,false,false,false,"Coloring Books for Boys: Animal Designs: Detailed Animal Drawings for Older Boys & Teenagers; Zendoodle Wolves, Lions, Mon...","https://m.media-amazon.com/images/I/71mzdDFBvgL._AC_UY218_.jpg"
12,11,626,"0375842209",true,0,"USD",23.9,23.9,100,65855,4.6,"https://www.amazon.com/dp/0375842209","302933.00",false,false,true,false,"The Book Thief","https://m.media-amazon.com/images/I/914h7ms4FXL._AC_UY218_.jpg"
12,12,627,"0802425070",true,0,"USD",13,13,100,81,4.7,"https://www.amazon.com/dp/0802425070","380.70",false,false,false,false,"Things I Wish I'd Known Before My Child Became a Teenager","https://m.media-amazon.com/images/I/81L8tGZUCKS._AC_UY218_.jpg"
12,13,628,"1607749769",true,11,"USD",16.99,5.99,35.26,6301,4.8,"https://www.amazon.com/dp/1607749769","30244.80",false,false,false,false,"Women in Science: 50 Fearless Pioneers Who Changed the World","https://m.media-amazon.com/images/I/918fCYeEP3L._AC_UY218_.jpg"
12,14,629,"1535949880",true,7.55,"USD",8.99,1.44,16.02,380,4.8,"https://www.amazon.com/dp/1535949880","1824.00",false,false,false,false,"Revealed: Discovering Your True Identity in Christ for Teen Boys and Young Men","https://m.media-amazon.com/images/I/81eVB4DV+ML._AC_UY218_.jpg"
12,15,630,"1433570750",true,14.09,"USD",14.99,0.9,6,88,4.5,"https://www.amazon.com/dp/1433570750","396.00",false,false,false,false,"Why Is My Teenager Feeling Like This?: A Guide for Helping Teens through Anxiety and Depression","https://m.media-amazon.com/images/I/713zVVA6bVL._AC_UY218_.jpg"
