"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
45,3,388,"B005E8ARIS",true,3.99,"USD",6.99,3,42.92,296,4.6,"https://www.amazon.com/dp/B005E8ARIS","1361.60",false,false,false,false,"Be Careful What You Wish For (Classic Goosebumps #7)","https://m.media-amazon.com/images/I/91dVpDzcVOL._AC_UY218_.jpg"
45,4,389,"B07SN1GVGP",true,7.99,"USD",11.2,3.21,28.66,1195,4.6,"https://www.amazon.com/dp/B07SN1GVGP","5497.00",false,false,false,false,"Billy and the Minpins","https://m.media-amazon.com/images/I/91IX7b79iWL._AC_UY218_.jpg"
45,5,390,"B082MPHNZG",true,5.45,"USD",10.99,5.54,50.41,34086,4.8,"https://www.amazon.com/dp/B082MPHNZG","163612.80",false,false,false,false,"How to Catch a Unicorn","https://m.media-amazon.com/images/I/91vtkaBWXeL._AC_UY218_.jpg"
45,6,391,"B094XNWNVW",false,0,"USD",0,0,0,62,4,"https://www.amazon.com/dp/B094XNWNVW","248.00",false,false,false,false,"Where'd My Giggle Go? Educator's Guide","https://m.media-amazon.com/images/I/91f21ScayeS._AC_UY218_.jpg"
45,7,392,"B00A73FN52",true,2.99,"USD",4,1.01,25.25,36,4.6,"https://www.amazon.com/dp/B00A73FN52","165.60",false,false,false,false,"Ten Tales from Shakespeare (Dover Children's Evergreen Classics)","https://m.media-amazon.com/images/I/91d4bIgsi6L._AC_UY218_.jpg"
45,8,393,"B004KZOWF0",true,12.49,"USD",24.49,12,49,192,4.6,"https://www.amazon.com/dp/B004KZOWF0","883.20",false,false,false,false,"High Wizardry (Young Wizards Series Book 3)","https://m.media-amazon.com/images/I/91lYS-ApAJL._AC_UY218_.jpg"
45,9,394,"B08MV669JL",true,0,"USD",9.97,9.97,100,61,4.5,"https://www.amazon.com/dp/B08MV669JL","274.50",false,false,false,false,"It's Laugh O'Clock - Would You Rather? Eww! Edition: A Hilarious and Interactive Question Game Book for Boys and Girls Age...","https://m.media-amazon.com/images/I/71U8MNtSRRL._AC_UY218_.jpg"
46,1,395,"B08V55X325",true,0,"USD",0.99,0.99,100,53,4.4,"https://www.amazon.com/dp/B08V55X325","233.20",false,false,false,false,"Valentine Cookie Surprise: A CEO Girls Club Short Story","https://m.media-amazon.com/images/I/71dXGa4XmWL._AC_UY218_.jpg"
46,2,396,"B003QMLHSS",true,3.99,"USD",5.99,2,33.39,1609,4.7,"https://www.amazon.com/dp/B003QMLHSS","7562.30",false,false,false,false,"Afternoon on the Amazon (Magic Tree House Book 6)","https://m.media-amazon.com/images/I/91ZYEnuihPL._AC_UY218_.jpg"
46,3,397,"B00B3SPPH6",true,0,"USD",13.99,13.99,100,5176,4.6,"https://www.amazon.com/dp/B00B3SPPH6","23809.60",false,false,false,false,"The Chocolate Touch","https://m.media-amazon.com/images/I/811zveGLMoL._AC_UY218_.jpg"
